Report Key,Date,Type,Category,Tracking Number,Title,Summary,Region,Attack On,Complex Attack,Reporting Unit,Unit Name,Type of Unit,Friendly WIA,Friendly KIA,Host nation WIA,Host nation KIA,Civilian WIA,Civilian KIA,Enemy WIA,Enemy KIA,Enemy Detained,MGRS,Latitude,Longitude,Originator Group,Updated by Group,Ccir,Sigact:,Affiliation,D Color,Classification
B9853B2C-C349-4C64-AF9D-6569C50388B8,9/4/2007 14:26,Enemy Action,Ambush,2007-250-055534-0925,071426Z TF PROFESSIONAL ANP ANBUSH #09-143,"D-18 1426Z: TF PROFESSIONAL ANP ANBUSH #09-143
S  UNKNOWN
A  ANP AMBUSHED NORTH OF THE TANI DC
L  VIC WB 763 778
T  1426
R  1 x ANP VEHICLE WS HIJACKED DURING THE ATTACK AND REPORTED HEADED NORTH TO KHOWST CITY. ANP HAVE BEEN NOTIFIED AND ARE CURRENTLY LOOKING FOR THE VEHICLE. PYTHON ELEMENT IS ENROUTE TO AMBUSH SITE
Update to Professional SALTR ref ANP TIC:  14:52 &amp;lt;PROFESSIONAL_71&amp;gt; BE ADVISED INITIAL REPORT WAS INCORRECT. ANP HAD A VEHICLE STOLEN WEST OF THE TANI DC, SHOTS WERE NOT FIRED AT CF. ANP HAVE REGAINED CONTROL 
OF THE STOLEN VEHICLE AND HAVE 2 PAX IN CUSTODY.  

TF PROFESSIONAL REPORTS ANP VEHICLE STOLEN WEST OF TANI DC. ANP HAVE REGAINED CONTROL OF THE VEHICLE AND HAVE 2 PAX IN CUSTODY. NFTR",RC EAST,ENEMY,FALSE,TF FURY (4th BDE),TF FURY,None Selected,0,0,0,0,0,0,0,0,2,42SWB7629977800,33.23646164,69.81894684,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
53967EC0-2DCB-4BDE-AEBF-ECE1AEA88336,9/5/2007 23:18,Enemy Action,Direct Fire,2007-248-234214-0772,N4 052318Z TF BUSHMASTER DF TIC IVO  FOB FENTY,"At 2318Z TF Bushmaster reported 4 X other militant forces firing small arms fire at grid (42S XD 808 140) in vicinity of FOB Fenty currently Maneuvering on OMF. Update posted at 0023Z TF BUSHMASTER detained two personnel, 1X male and 1X female.  TF BUSHMASTER is currently securing compound at GRID and will hold compound and wait until daylight. Event was sent to PAKMIL at 0030Z.  Update posted at 0109Z TF BUSHMASTER destroyed a small mortar cache. Event closed at 0117Z.  ISAF tracking # 09-190.",RC EAST,ENEMY,FALSE,CJTF-82,CJTF-82,None Selected,0,0,0,0,0,0,0,0,2,42SXD8080014000,34.45170975,70.96814728,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
F11F420F-8BEB-4616-ABD0-36B0DDC8CB71,9/6/2007 2:45,Friendly Action,POLICE ACTIONS,2007-249-062728-0630,060245Z TF Diablo reports Dog 6 with ANP detaines 2 LN,"At 06 0245zSEP07 TF Diablo reports Dog 6 with ANP detaines 2 LN vicinity grid 42S WC 01981 67964

06 0200zSEP07:  Dog 6 element SP for patrol
06 0230zSEP07:  Dog 6 arrives at Kajay Middle School.  The principal- Malem Nawaz is not present.  One student volunteers to show CF where his house is.
06 0245zSEP07:  Dog 6 element approaches the home of Malem Nawaz.  Elements knock on the door of the compound and ask for Malem Nawaz.  Malem Nawaz comes to the door.  One soldier notices a military aged male attempt to escape through a back door.  SPC Williams intercepts the individual.  Dog 6 element RTB with two detainees- Malem Nawaz and Achmad.  
06 0430zSEP07:  THT begins questioning suspected HIG leader Malem Nawaz.",RC EAST,FRIEND,FALSE,TF DIABLO (508 STB &amp;amp; 4BSTB),4TH BSTB / GARDEZ,None Selected,0,0,0,0,0,0,0,0,2,42SWC0198067964,34.05237961,69.02146149,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
4DB50C29-4090-4516-AC9C-96B8DBD91EBF,9/7/2007 7:29,Detainee Operations,Transfer,2007-250-084153-0405,"070729Z TASK FORCE GUARDIAN, 2X DETAINEES TRANSFERRED TO THE BTIF FROM CJSOTF","2X DETAINEES TRANSFERRED TO THE BTIF FROM CJSOTF ON 070729ZSEPT07, WITH NO INCIDENT",RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,2,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
DA0CE130-B590-4092-B10A-A3C6278906EF,9/8/2007 9:50,Detainee Operations,Transfer,2007-251-100610-0195,080950Z  TF GUARDIAN DETAINEE OPERATIONS,2 DETAINEES WERE TRANSFERRED TO THE BTIF FROM TF PALADIN ON 080950ZSEP07.,RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,2,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
5DD7028F-52E9-4133-BD8A-B18BF6021A4E,9/10/2007 17:40,Detainee Operations,Transfer,2007-253-211956-0034,"101740ZSEP07, TF Guardian, detainee transfer to the Bagram Theater Internment Facility","101740ZSEP07, TF Guardian, 2 detainees were transfered to the Bagram Theater Internment Facility.  They were inprocessed.",RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,2,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
1009419,9/11/2007 0:00,Explosive Hazard,IED Found/Cleared,ISAF5696,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (Components)  : 2 UE DET,"During clearance of QARABAGH East, ANP/ANA detained 2x INS with IED making materials along with photos of known TB.  Closed 2140D*.",RC EAST,ENEMY,FALSE,DRUID - No Matches,,ANSF,,,,,,,,,2,42SVB174677,33.14490128,68.11434174,DRUID - No Matches,J3 ORSA,,,ENEMY,RED,
A8C7404C-4568-490A-A72D-BA48A72A854C,9/11/2007 2:15,Friendly Action,Escalation of Force,2007-254-050033-0565,"D3 110215Z TF 2FURY REPORTS EOF, 2 ENEMY DETAINED","At 0215z a 2Fury element reported observing suspected enemy pax in Vic of VB 1783 6548 while conducting clearance operations in south east Qarabagh District. The CF&amp;apos;&amp;apos;s identified weapons hidden under clothing and were engaged with SAF from the individuals. The CFs partnered with ANSF went through the EOF steps. At this point the individuals ran away. The 2Fury element then fired warning shots into the ground in an attempt to have the pax stop. The enemy pax were then engaged and one of the enemies had a GSW to the arm/shoulder. The enemy pax dropped their weapons, but were captured by the outer cordon. 1xAK-47, a chest rack, grenades, 2xmotorcycles, and 2xcell phones were discovered when searching the area. The enemy had dropped the items in an attempt to pass through the outer cordon. Do to improper reporting by the 2Fury elements, it was originally reported that the two detainees were not injured. Upon transfer of the detainees to 2Fury and exfil to FOB Ghazni, it was found out that one of the enemy pax was WIA. A MEDEVAC was then requested (see associated report). The individuals were transferred to 2Fury at 1600z and moved to FOB Ghazni.  Event Closed at 1510Z. 

ISAF Tracking # 09-370.",RC EAST,FRIEND,FALSE,TF 2FURY (2-508),2-508TH / WARRIOR,None Selected,0,0,0,0,0,0,0,0,2,42SVB1783065480,33.12490845,68.11916351,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
202CAF82-8B02-4579-B7F2-4223E3C619F6,9/11/2007 11:55,Detainee Operations,Detained,2007-255-041940-0704,D23 111155Z TF 2FURY REPORTS ANP DETAIN 2 ENEMY PAX,At 1155z a TF 2Fury element supporting the ANA/ANP in clearance operations of south east Qarabagh reported that the ANP co-located had detained 2 enemy pax at VB 1599 6476. One individual was the father of Abdulla Jan and the other is reported to be an AQ IED maker. It is also reported that the second individual taught others how to make IEDs. 2Fury will work with the ANP and Paladin to transfer some of today&amp;amp;apos;&amp;amp;apos;s detainees from the ANP to Paladin and 2Fury. NFTR. ISAF Tracking # 09-396.,RC EAST,UNKNOWN,FALSE,TF 2FURY (2-508),2-508TH / WARRIOR,None Selected,0,0,0,0,0,0,0,0,2,42SVB1598964759,33.11827087,68.0994873,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
6061717A-7B16-4FFD-8E5C-A10173F52532,9/12/2007 20:25,Detainee Operations,Transfer,2007-255-210747-0791,"122025Z TF Guardian, Detainee transfer to the Bagram Theater Internment Facility","122025ZSEP07, TF Guardian, 2 Detainees were transfered to the Bagram Theater Internment Facility.  They were inprocessed.",RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,2,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
A3B3CADD-A8FD-493A-8D7B-116BDE81D3B7,9/12/2007 17:00,Friendly Action,POLICE ACTIONS,2007-257-042348-0982,121700ZSEP07 NDS Capture of Taliban Commander in Waza Khawa,"Summary: The office of the National Director for Security (NDS) conducted an operation on 12 Sept 07 that captured two Taliban members, one of which is the replacement for Zanzir Wali a former TB Commander for the Paktika Provincial area, who was wounded during an attack on the District Center in Shakhilabad last month.  
Fekir Mand (pictured) was captured by NDS shortly after he left the office Abdul Shakur, the Chief of Police for Waza Khawa.  
NDS Sting Operation: Fekir Mand was lured to Abdul Shakurs office as part of a plan to capture the individual by NDS.  NDS directed Abdul Shakur to speak to Fekir Mand about cutting a deal with him. The deal was that if Fekir Mand paid Shakur a certain amount of money, Shakur would give him intel on jingle truck convoys and contractors. A meeting was arranged between the two. They met, discussed plans then exchanged turbins as gifts. Once the meeting was over Fekir Mand and another unknown TB member was stopped and detained by NDS agents waiting just a few kilometers away from the meeting location.  The two individuals were transported under escort of NDS agents from Waza Khawa and two PRT Sharana SECFOR personnel via helo to FOB Sharana where they were handed over provincial NDS for further interrogation.  NFI ATT.

See pictures of detainees in attachments.",RC EAST,FRIEND,FALSE,SHARANA PRT,SHARANA PRT,None Selected,0,0,0,0,0,0,0,0,2,42SVA3969062070,32.19356155,68.3601532,UNKNOWN,UNKNOWN,"(PIR 7) WHERE ARE INSURGENT GROUPS ESTABLISHING SUICIDE AND/OR IED FACILITATION NETWORKS WITHIN THE CJOA?  (DP 1, 4, 5, 7)",CJTF-82,FRIEND,BLUE,SECRET
854565CA-E239-4981-B5B6-82E0D8C79BDA,9/15/2007 19:40,Detainee Operations,Transfer,2007-258-194211-0936,"151940Z, TASK FORCE GUARDIAN, 2 DETAINEES TRANSFERRED",2x detainees transferred to the BTIF from TF 373 on 151940ZSEP07.,RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,2,42SWD2419571101,34.98220062,69.26509094,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
12B516D4-9041-4992-A0BB-2ED0897CF00F,9/18/2007 1:30,Explosive Hazard,Interdiction,2007-286-085923-0892,(EXPLOSIVE HAZARD) INTERDICTION RPT  (PBIED) CEXC : 2 UE DET,"(S//REL) At approximately 0600L, NDS received information regarding two personnel from LOWY  WALA (MGRS 41R QQ 52940 99440) driving a Mazda truck in direction of  MIRWIS, West of Kandahar City.  The Mazda truck was seen in the vicinity of Dand Chouk, Kandahar City (MGRS 41R QR 56 00).  NDS stopped the truck and identified two suicide vests and arrested two personnel. Canadian Forces were contacted and the vests delivered contained in two 20 litre yellow plastic drums.  Canadian EOD separated the explosive components and forwarded explosive samples and the remaining vest components to CEXC KAF for exploitation. 

ITEMS RECOVERED:

a.One brown crudely fashioned suicide vest (labeled Vest One in the annex), made with a dark brown color nylon like material with a silver inner finish.
b.One (1x) electrical firing circuit consisting of one small circuit board (veroboard)
c.Two (3x) explosive samples
d.One DCU pattern suicide vest (labeled Vest Two in the annex), made with a sturdy light tan color nylon like material.

CEXC_AFG_765_07",RC SOUTH,ENEMY,FALSE,CEXC,CEXC,ANSF,0,0,0,0,0,0,0,0,2,41RQR5661900196,31.60829735,65.70493317,UNKNOWN,J3 ORSA,,,ENEMY,RED,SECRET
A8C461BC-5550-4EF9-9F30-A9336FFE3988,9/18/2007 16:26,Detainee Operations,Transfer,2007-261-171809-0902,TF GUARDIAN DETAINEE OPERATIONS,2X DETAINEES WERE TRANSFERRED TO THE BTIF FROM CJSOTF ON 181626ZSEP07.,RC NORTH,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,2,42SWE2419567102,35.84780884,69.26793671,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
8A53460C-6625-4948-92FC-AE401A73E01F,9/18/2007 23:20,Detainee Operations,Transfer,2007-262-014214-0198,"182320Z, TF GUARDIAN, 2 DETAINEES TRANSFER TO BAGRAM THEATER INTERMENT FACILITY","190008Z, TF GUARDIAN, 2 DETAINEES TRANSFER TO BAGRAM THEATER INTERMENT FACILITY. 2 DETAINEES INPROCESSED INTO BTIF.",RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,2,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
0D1D5849-B33F-4FE9-8865-4E8759BB8F40,9/21/2007 23:06,Detainee Operations,Transfer,2007-264-231249-0271,"212306Z TF Guardian, Detainee transfer to the Bagram Theater Internment Facility","212306ZSEP07, TF Guardian, 2 Detainees were transfered to the Bagram Theater Internment Facility.  The Detainees were inprocessed.",RC EAST,UNKNOWN,FALSE,"PMO, CJTF-82",PMO,None Selected,0,0,0,0,0,0,0,0,2,42SWD2419567102,34.94614029,69.26496887,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
4244E9B3-81D2-47A4-9E0C-39532CA75AC0,9/22/2007 10:10,Enemy Action,Direct Fire,2007-265-102711-0720,D9 221010Z TF ANZIO DF TIC FOB BAYLOUGH,"At 1010Z, TF Zabul reported receiving small arms fire at an ANP check point from an unknown size enemy at 42S TB 9213 1257, FOB Baylough, Zabul. Friendly forces are returning fire, opening ROS at Baylough to give support. BDA: 3x ANA WIA. Baylough base pushing out 6 gun trucks to the location as QRF. At 1023Z, friendly forces reports that the QRF FLT is 42S TB 9213 9257. They also report that it was a recoilless rifle that caused the injuries to the ANA and they are currently trying to get the POO. At 1053Z TF Anzio reported that they just took 1 mortar round to the north of the fob point of origin 42S TB 9273 1961. At 1124Z TF Anzio reported 4 IDF have landed inside the wire at Baylough. At 1128Z TF Anzio reported that point of origin and is firing on 42S TB 9293 1676. At 1249Z TF Anzio reported that the QRF has 2 insurgent detainees and will be bringing them back to FOB Baylough.  At 1250Z TF Anzio reported that the detainees have been turned over to the ANP on the FOB. At 1341Z, TF Anzio reported taht the QRF is now inside the wire. Event closed at 1323Z. ISAF Tracking #09-727.",RC SOUTH,ENEMY,FALSE,CJTF-82,CJTF-82,None Selected,0,0,3,0,0,0,0,0,2,42STB9212912570,32.63119125,66.78418732,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
20B0433F-EC77-4118-A28A-5D9F9045E800,9/26/2007 17:30,Friendly Action,Cache Found/Cleared,2007-270-123354-0906,261800Z  TF PROFESSIONAL CACHE FIND SHAMAL,"On 25SEP07, AT1, PMT-M and ANP conducted Cordon and Knock operations in the village of Kamal Khel, Shemal District- WB 473 842.  2x personnel were detained by ANP for having 10 recoilless rifle rounds and other amounts of ammunition. While in custody of Shemal ANP, they were interrogated and they made a deal to take CF/ANP to a cache back in Kamal Khel that contained a 107mm rocket launching platform. They stipulated that they would only show them at night so as to not reveal their identities. 

AT1, PMT-M and ANP acted on the intelligence at 1730Z on 26SEP07. They were taken to WB 47354 84214 and were instructed to dig at that location. After digging approximately 1 foot they uncovered the launch system and no rockets. The launcher was wrapped in plastic and greased up. It was dismantled, put in the back of an ANP ranger and taken back to the Shemal DC. All elements returned to Shemal DC at 2330Z 27SEP07. 

That morning, the CoP called a local news source, laid out all of the findings of the past 2 days from the searches and explained to the news crew all of the work the Shemal ANP had done.  The launcher was taken to FOB Salerno with AT-1.",RC EAST,FRIEND,FALSE,TF PROFESSIONAL (2-321),2-321 AFAR / SALERNO,None Selected,0,0,0,0,0,0,0,0,2,42SWB4735484213,33.29595947,69.50862122,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
382DB5FA-542E-41AF-8656-9A3F294960A2,9/26/2007 19:00,Criminal Event,Theft,2007-270-123606-0435,261900Z TF Professional discovers cache and stolen jingle trucks,"On the evening of 26 Sep 07 following a cache discovery in Shamal, AT-1 (D 1/508) identified two flatbed trucks with connexes that were identified as stolen.  The first truck was located at 42S WB 47986 84123, the second was found at 42S WB 47815 84100.  AT-1 reported the items that were visible in the connex appeared to be AAFES PX items.  The drivers were detained and transported to Salerno for detention.  The connexes were recovered and transported to FOB Salerno and the stolen items were recovered by the MPs and turned over to AAFES.",RC EAST,ENEMY,FALSE,TF PROFESSIONAL (2-321),2-321 AFAR / SALERNO,None Selected,0,0,0,0,0,0,0,0,2,42SWB4798684122,33.2951088,69.51540375,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
CC1A3B8C-96B6-4086-9249-6E425D6F7A58,10/1/2007 13:00,Friendly Action,Cache Found/Cleared,2007-274-152355-0447,011300Z TF 2FURY REPORTS CACHE DISCOVERY IN GELAN,"At about 1300z TF 2Fury reported a cache discovery in Gelan District at UB 79583 16731. The element was conducting a combined patrol with ANP from Gelan when LNs gave a tip as to the location of a TB cache. The ANP with 2Fury supervision searched a compound and discovered 1 x pistol, 2 x magazines, medical supplies, 2 x sets of BDUs, 1 x body armor (new, very good condition), Taliban literature, binos, cell phone, Icom, IDs, pictures, RPG propellant, bayonet, and box of ORS packets. The ANP detained two individuals associated with the compound and cache. The LNs pointed them out as being TB faciliators. The names of the individuals detained by the ANP are Muhammed Ackram and Abdul Hage.  The element returned to FOB Warrior and conducted a debreif (see attached). NFTR.

Summary from Patrol Debrief (attached)
2nd Platoon was assigned to conduct engagements with locals concerning operations and Taliban activity in the areas of Ghazi kheyl and Karwaddin. The patrol received some HUMINT from a child about a man in Karawaddin named Mullah Muhammad Rahim. Upon arrival to Karawaddin, the patrol along with ANP found the compound and began searching with ANP. There were several Taliban-related items discovered by the ANP/Coalition Forces. In addition there were two individuals detained by the ANP, Muhammad Ackram and Abdul Haqe. The items discovered are the following:

-1 Pistol
-38 9mm rounds
-2 Pistol magazines
-1 Pistol Holster
-2 Ferrous Sulfate 200mg Folic Acid .25mg
-1 Mebendazole 100mg
-1 Chloroquine Fosfate 150mg
-2 Co-trinoxazole 480mg
-1 Paracetamol 500mg
-1 Knife w/holster
-22 packages of Gauze
-19 Ace bandages
-1 Box ORS Packets
-Misc. Photos
-3 Address Books
-Misc. Taliban Literature
-2 Election Cards
-1 Icom
-1 Cell Phone
-1 set small binos
-2 Rolls medical tape
-Misc. Personal effects
-1 RPG Expelling charge
-1 ANP Plate Carrier
-1 Whipping object
-2 Motorcycles
-1 .50 Cal Ammo Can
-1 Knife w/Brass knuckles attached
-1 AK-47 Bayonet w/sheath
-2 Pair BDU pants
-1 BDU Top
-Misc. Pictures",RC EAST,FRIEND,FALSE,TF 2FURY (2-508),2-508TH / WARRIOR,None Selected,0,0,0,0,0,0,0,0,2,42SUB7958216731,32.68170929,67.71559143,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
EB58B72B-78C0-48EA-8288-202341C58BE1,10/2/2007 6:50,Enemy Action,Indirect Fire,2007-275-075343-0285,D5 020650Z TF DIAMONDBACK COP NAJIAL RECEIVES ROCKET ATTACK,"020650Z SEP07 TF Diamondback COP Najil (42S XD02200 62200) received 1 rocket attack 1 meter outside the wire of OP 2.  The towers reported seeing two LN leaving the plato to the west (known POO of past attacks) with tubelure shaped items on there sholders.  ANA and Najil QRF responded to the area, 0652Z ROZ was made hot and 60mm Illum was fired in order for the ACM to take cover which would allow the ANA/QRF to close the distance.  At 0725Z ANA detained the first ACM and at 0730Z the second ACM was detained by ANA.  THT is currently questioning the to LN.  NFTR at this time.  ISAF Tracking # 10-049.
Two suspects were questioned cleared and released without further incident.

------------------------------------------------------------Report closed and nothing further to report----------------------------------------------------",RC EAST,ENEMY,FALSE,TF DIAMONDBACK (1-158 IN),TF DIAMONDBACK,None Selected,0,0,0,0,0,0,0,0,2,42SXD0220062200,34.89707947,70.11855316,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
AAFF7180-588A-43F6-B067-4E9A35EA966F,10/3/2007 6:46,Explosive Hazard,IED Explosion,2007-276-071342-0938,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 2-508TH / WARRIOR : 1 UE KIA 2 UE DET,"At 0646z TF 2Fury reported an IED strike in Andar District at VB 5657 9304. The element was conducting a follow up patrol to the village of Mola Kola (VB 594 923) so the LNs could hear the weekly radio address from the Andar Sub Gov and CoP. The element was taking a different route out of the village than they took into the village. 
The medic on site made an initial assessment of all individuals in the vehicle and determined that no MEDEVAC was required at the time. The vehicle was disabled, sustained damage to the front right tire. QRF and Paladin from FOB Ghazni moved to exploit the site at 0751z. 
Recovery assets at 4 Corners (VB 5478 8814) also moved at the same time to recovery the vehicle. Recovery and exploitation was complete at 0957z. 
The QRF returned to FOB Ghazni and brought with them the personnel involved to be evaluated by the battalion surgeon. The rest of the element remained on site and continued to engage LNs. 
At 1104z the element remaining on the ground reported hearing and seeing a large explosion about 1km south of the original IED strike. ANSF along with the 2Fury element moved dismounted to investigate. 
At 1133z they reported that an individual was attempting to place another IED on a possible exfil route when it detonated. They reported a 3ft deep crater at VB 57002 91806. LNs report that they had already moved the remains to mosque, but would allow ANSF and CF to search the remains for any additional PIR. They also reported a destroyed motorcycle was found on the site as well. At 1244z the element had completed engaging LNs. They report that the ANSF colocated had detained 2 suspected enemy and the remains of the ACM involved with the pre-det. MTF upon debrief.
ISAF Tracking # 10-078.",RC EAST,ENEMY,FALSE,TF 2FURY (2-508),2-508TH / WARRIOR,CF,0,0,0,0,0,0,0,1,2,42SVB5657093040,33.37574005,68.53310394,UNKNOWN,J3 ORSA,,,ENEMY,RED,SECRET
E29A6F1E-7E0A-41FC-A887-3F4A3ACB1ACF,10/11/2007 4:25,Detainee Operations,Detained,2007-284-074449-0475,ISAF2 110425Z TF URUZGAN 2X INSURGENTS DETAINEED IVO PB VLD,"At 0425Z TF Uruzgan reported that friendly forces have detained 2X insurgents at 41SQS 3190 1715, 1.6km southwest of PB VLD, 0.6km southwest of Kakrakah in Deh Rawood District, Uruzgan province. Friendly forces also have 2X AK47s, 1X Lee Enfield, 1X Police uniform and Body Armor. ANA took custody of detainees. ISAF tracking # 10-306.",RC SOUTH,UNKNOWN,FALSE,CJTF-82,CJTF-82,None Selected,0,0,0,0,0,0,0,0,2,41SQS3189917150,32.66769028,65.47289276,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN,SECRET
CE8A031C-4860-4DC7-86B4-8AA3809CC32F,10/19/2007 13:15,Enemy Action,Indirect Fire,2007-292-135743-0631,ISAF9 191315Z TF KANDAHAR IDF TIC IVO MASSUM GHAR,"At 1315Z, TF Kandahar reported an unknown number of insurgents engaged friendly forces with 1X rocket at 41R QQ 325 921, 200m southwest of FOB Massum Ghar in the Panjwayi district, Kandahar province. There were no damage or injuries reported by TF Kandahar. At 1517Z TF Kandahar reported that 2X suspected insurgents have been intercepted by Canadian forces at Massum Ghar. 1X suspected insurgent is now in Canadian hands and the other will be released. The detainee will hopefully be sent to KAF as soon as possible. 1X possible insurgent will have TQ tomorrow in Massum Ghar. No further BDA reported. Event closed at 1411Z. ISAF tracking # 10-494.",RC SOUTH,ENEMY,FALSE,CJTF-82,CJTF-82,None Selected,0,0,0,0,0,0,0,0,2,41RQQ3249992100,31.54044914,65.44898987,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
F02EAAA5-B194-4204-9577-A7700F2A17F8,11/4/2007 11:00,Friendly Action,Cache Found/Cleared,2007-313-141856-0905,Baghlan Cache,"At 041100ZNOV07 ANP reported that they found a weapons cache IVO 42S VE 95617 40121.  The cache contained 241x 82mm gernades.  The ANP detained 2x individuals that owned the land the cache was on, they were released after the investigation to gain information on the owers of the cache.",RC NORTH,FRIEND,FALSE,TF PHOENIX (218) (41ST BCT),TF PHOENIX,None Selected,0,0,0,0,0,0,0,0,2,42SVE9561740121,35.6048317,68.95160675,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
C7D4409F-1E1A-4C95-A365-2E73A47E9616,11/14/2007 8:08,Explosive Hazard,Interdiction,2007-318-115815-0942,(EXPLOSIVE HAZARD) INTERDICTION RPT  (Components) TF DIAMONDBACK : 2 UE DET,"At Approx 0745Z TF Diamonback PRT element was conducting a mounted patrol N/B up the Alishang from FOB MHL.  At approx 42S XD 077 396 the PRT element conducted a dismounted patrol going threw known IED sites.  
At approx 0805Z the PRT element saw two LN males at 42S XD 0752 3968 who appeared to be scared as the patrol approched them.  The two LN droped there bags they had with them and took off running.  The two LN where stopped and questioned, there bags where searched which the PRT element found, 7 9volt batteries, approx 20 feet of det-cord, 4 cans of alum paste, a spider divce, a LCE light, and a &amp;quot;twice the size of a softball size&amp;quot; of a unknown black substance.  The black substance looks like tar.

The two LN where brought to FOB MHL for questioning along with the items they where carring.",RC EAST,ENEMY,FALSE,TF DIAMONDBACK (1-158 IN),TF DIAMONDBACK,CF,0,0,0,0,0,0,0,0,2,42SXD0752039680,34.69348907,70.17388916,UNKNOWN,J3 ORSA,,,ENEMY,RED,SECRET
C9FF1DFA-4E19-4ABC-BB1C-C18EA309EFB3,11/16/2007 19:30,Explosive Hazard,IED Explosion,2007-320-204815-0166,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 IVO  (ROUTE FOSTERS): 2 CF KIA 1 ANSF KIA 1 CIV KIA 2 UE DET,"At 1930Z, TF Kandahar reported a patrol struck an IED at 41R QQ 30531 90018 IVO Sperwan Ghar in the Panjwayi district of Kandahar.  Friendly forces were on a patrol on route Foster as part of OP Tawish Mekawa as they struck the IED. The ammunition in the rear of the vehicle caused a secondary explosion after the initial IED strike. 3x CAN MIL were WIA. The WIA were air evacuated. At 0236Z TF Kandahar reported EOD and TET were on site. The vehicle will be recovered to FOB Masum Ghar. The event was closed at 0828Z on the 17th of NOV. Final BDA states that the ANA had taken 2x detainees into custody. Friendly forces confirmed that the casualties from the blast were 2x CDN, 1x INPTR, 1x ANA  all VSA.  ISAF tracking # 11-422.",RC SOUTH,ENEMY,FALSE,CJTF-82,CJTF-82,CF,0,2,0,1,0,1,0,0,2,41RQQ3053290019,31.52207947,65.42780304,UNKNOWN,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
DFB87D00-E252-4F22-BD5E-0D506C2B6BD7,11/17/2007 12:55,Enemy Action,Direct Fire,2007-321-141927-0700,ISAF13 171255Z TF HELMAND DF TIC IVO PB INKERMAN,"At 1255Z, TF Helmand reported 2x insurgent RPG teams west of Leager at 41S PR 769 669, 14.3km north of PB Inkerman, 3.9km southwest of Chinagi in the Musa Qalah district of Helmand province. The point of impact was at 41S PR 806 676. The enemy engaged with 1x mortar and 1x RPG. Friendly forces cleared the compound at 41S PR 769 669, which was the believed firing position. 2x suspects were detained. 1x had a mobile phone. The intent is to take the mobile phone and if objection they will take them in for tactical questioning. At 1835Z the 2x suspects were released. 1x mobile has been classified and an address was taken for eventual return of the phone on a later date. ISAF tracking # 11-451.",RC SOUTH,ENEMY,TRUE,CJTF-82,CJTF-82,None Selected,0,0,0,0,0,0,0,0,2,41SPR7690166899,32.22480011,64.87729645,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
